C15orf27,PGBD5,A_23_P64051,ATP5G1,RAB33B,A_24_P485271,CREM,DLX2,OR2B3,A_24_P713312,A_32_P5148,BSCL2,STGC3,SCRN1,PRKAA2,RPL27,TEX101,NGEF,RBP5,RHOU,FBXW11,WBSCR17,A_23_P96262,TBC1D24,ZNF700,A_24_P161733,C8orf22,A_24_P118946,KANSL1L,ACOT6,A_32_P12494,RDH12,MEF2C,A_24_P942374,A_24_P136911,TOLLIP,CUST_2664_PI416261804,SMIM19,OR11H4,ANKRD36C,MED12L,CYP3A43,ARL5A,A_32_P219635,A_24_P706236,TNFRSF10C,ZNF484,AADAT,NADK2,A_24_P221724,CLEC6A,ASPG,IKBKAP,RALB,DGCR6,A_24_P738859,GOLPH3,A_23_P21804,SNHG8,NAA20,KIAA0922,A_24_P487877,A_23_P26367,KCNC3,A_24_P340886,KIF18A,SLC12A8,OPTC,GLUL,NDUFB5,ARMCX6,DPYSL5,A_24_P612020,A_24_P213073,MAPRE1,A_24_P934971,A_24_P392622,LARP4,GNMT,MLH1,CNTFR,EEF2K,ATP2A3,ZNF730,TP53I13,A_24_P384379,LOC728327,SUSD6,A_23_P93109,C7orf13,A_24_P127063,A_24_P178643,NINL,PAMR1,A_24_P232763,GGT7,ACOT12,TEAD2,AP4S1,HNRNPCL1,BTBD16,LNPEP,CDY1,A_24_P485105,SPDYE2B,LOC728804,GEMIN2,PSG2,OR7E91P,SKAP2,A_24_P654368,DENND2A,GPS1,A_24_P222054,ITGB8,FAM21C,A_24_P299137,ERG,RBM15,SPATA7,MXRA8,A_24_P592487,ERICH5,A_32_P193792,A_24_P489399,C6orf62,SLC6A7,HYMAI,HSPA1B,ACACA,ZSCAN1,MSANTD4,TGIF2,CYP3A4,CALM3,DSCAML1,A_23_P32821,MGARP,LINC01420,A_23_P210451,IGFBP5,PPA2,A_24_P791814,PRSS50,MMP11,PZP,A_32_P463538,A_24_P936419,A_32_P48054,A_24_P791862,PRKCZ,COX15,PNMT,COPA,C5orf58,SEPT4,ADGRG6,A_24_P75856,NOSIP,A_24_P911051,A_32_P51005,A_24_P945069,A_24_P608931,CUST_2438_PI416261804,A_24_P938281,TM7SF3,FLJ20021,C19orf67,KLHL34,A_24_P938284,L3MBTL1,TRIP13,PIK3CA,MOSPD3,A_32_P114372,TXLNG,A_32_P97968,A_32_P170564,A_24_P878561,ARHGAP28,A_32_P140153,UBXN4,CCDC64B,LINC00165,SNRNP40,NEIL3,A_32_P40327,LMAN1L,WTIP,A_24_P934744,FCHSD2,LOC728836,A_32_P208978,GAGE10,MAPK10,ADCY10P1,TRAF3IP3,LOC100132014,ARHGAP1
3.8573,7.0235,2.0866,9.90045,4.62935,5.4156,5.96945,4.54936666666667,1.0465,4.8499,0.8533,6.56085,3.21405,9.6585,5.80833333333333,9.71625,3.0023,11.06265,2.00815,5.90945,9.13335,8.6391,2.2013,6.6482,5.04205,3.3587,0.8969,12.0276,4.75785,1.7511,3.6912,4.6569,9.75163333333333,4.2509,2.7963,8.37763333333333,10.4402,8.65585,2.1528,8.81065,5.4193,3.3244,8.26745,4.5829,0.9941,1.535,5.90765,6.519,6.63405,2.792,1.05575,2.06255,8.16265,8.82015,8.6367,4.616,7.11425,4.7968,11.3438,9.276575,3.23015,1.1352,4.8568,8.62585,9.9372,1.10175,2.80805,1.9013,6.4789,8.7166,8.3883,6.9145,7.7013,10.9609,6.582425,0.8231,7.8649,6.05645,4.08795,9.2973,3.25295,4.14205,1.46795,9.9923,4.45435,2.7015,13.1062,6.956,2.6316,6.5395,9.0822,8.2756,5.3906,5.32065,7.1984,8.45925,1.3122,1.04995,5.68055,8.61545,4.9456,7.6646,0.926266666666667,5.8177,5.02696666666667,5.0104,6.03416666666667,1.8224,4.70355,7.8288,6.8244,5.84435,8.3922,9.9991,5.93783333333333,8.5892,4.42475,3.8298,7.05655,7.78155,4.66325,4.3348,4.55875,7.3792,6.1238,7.0511,4.702,1.0868,7.16875,6.179575,3.2959,7.4448,2.08055,1.73405,10.3792,4.8135,2.3234,4.8108,7.90675,1.5183,6.4787,8.022025,3.9763,3.4008,2.74845,2.52,5.7987,5.3973,0.8293,2.488,8.3539,6.74966666666667,6.63045,8.2299,2.8425,8.9773,2.8937,3.2671,8.1583,0.9726,10.5084,0.8501,3.4287,6.3516,5.7105,8.247,6.9467,0.9548,3.3777,3.746,5.2321,1.5019,7.4448,4.89068,5.3645,6.3402,0.857,1.0132,1.0402,3.9162,7.7869,6.1211,4.3913,0.7432,5.43585,1.5397,6.6195,3.2873,5.7999,4.6264,6.59035,1.4995,12.42,3.59,8.75316666666667,0.9168,3.49186666666667,1.1427,7.73155
4.0457,6.81913333333333,2.20185,9.808175,3.62825,5.162,5.80101666666667,4.02473333333333,1.2137,4.76743333333333,0.96315,6.775925,2.89805,9.6703,5.9587,9.62675,2.70596666666667,10.8071,2.5745,6.80705,8.89365,8.5637,1.2706,5.9615,4.98555,3.4598,1.0163,11.5076,5.26725,1.1601,3.2475,4.27885,9.73353333333333,4.5518,1.3029,7.80553333333333,10.4541,8.4343,1.5156,8.73465,5.52255,3.02745,8.05685,4.06785,1.1104,2.1558,5.92975,6.1611,6.44285,1.45,1.32935,2.36585,7.99345,8.60415,8.6165,3.9716,7.02815,5.45,11.14675,8.9061,2.9444,1.2668,3.7348,8.83495,9.6872,1.2446,3.0553,1.2336,6.6167,8.39975,8.3729,7.04925,7.0372,10.3112,6.2365,1.2367,4.7261,6.218,4.00805,9.12615,2.10535,3.9871,1.7833,8.6884,4.55225,1.063,12.508,6.95985,2.7808,6.1138,8.4274,7.5681,5.49655,4.8029,7.191,8.29765,2.1187,1.3433,5.432025,7.5606,5.0122,7.80885,1.18713333333333,5.5469,4.95583333333333,5.0568,5.7705,1.06375,4.4853,7.636,5.734,6.10495,8.3258,10.0783,5.57536666666667,8.5761,4.3348,3.905,7.19055,7.57285,5.4398,4.398075,5.16295,7.1153,5.83055,6.89975,4.4045,2.1897,7.5685,6.0345,2.926,7.51325,1.38685,1.45275,10.128,5.4275,2.6051,4.82885,7.3049,1.2721,6.53116666666667,7.7653,2.6665,3.05065,2.03035,1.9577,5.8351,5.3267,0.9442,1.9283,8.15656666666667,6.6612,6.66535,7.87453333333333,3.4177,9.398225,3.18863333333333,2.5649,8.28705,1.0426,10.1085,1.3912,3.5294,6.116,5.4034,8.1325,7.15545,1.2152,2.9295,2.9904,5.05923333333333,1.11905,7.44125,4.90002,5.2657,6.12825,1.3785,1.1144,1.4038,2.9526,7.5883,5.87866666666667,4.6646,0.8958,5.81055,1.30025,6.5315,3.19475,5.47705,4.2468,6.5723,1.7057,12.1736,1.2617,8.5683,1.2259,3.36066666666667,1.6327,7.7168
3.8316,6.60113333333333,2.95115,9.3619,3.2863,5.162,5.75816666666667,4.39386666666667,1.10125,4.59063333333333,0.93075,5.9258,3.90015,9.93646666666667,5.86573333333333,9.40725,2.94263333333333,10.44395,2.79045,6.53285,8.7658,8.68745,2.9806,6.36095,4.39,3.2044,1.3302,9.8615,5.22285,1.0768,3.4188,3.39745,9.78036666666667,4.3971,2.6545,7.26786666666667,10.1747,8.06895,1.03005,8.78175,5.13755,3.0489,8.1995,3.72635,1.0088,2.55645,6.23535,6.08105,6.91735,1.7368,1.3257,2.8109,7.8906,8.69345,9.002,4.2181,7.0517,5.332,10.9518,8.17525,2.8995,1.7051,4.3334,8.77035,9.6728,1.2568,4.0179,1.8192,7.3007,8.2659,8.2851,6.5235,7.0482,9.4331,5.91025,1.2006,2.5186,6.244625,3.9247,8.519,3.2951,3.05385,1.3318,7.2272,4.8368,1.0537,11.5049,6.54035,2.9592,6.3125,7.5532,6.92,4.9206,5.3693,6.9783,7.80675,1.50325,1.3519,5.363575,5.48145,5.04175,7.83635,1.1007,5.2062,5.03283333333333,5.077,5.30716666666667,1.72885,4.6356,7.1936,3.5174,6.15075,8.02965,9.8999,5.9275,8.6649,4.08055,3.6225,7.21315,7.45605,5.695,4.16705,5.16325,6.8685,5.387,6.76845,4.9408,1.9997,7.7163,6.140925,3.76135,7.5075,2.5009,2.1913,9.98936666666667,5.30565,0.8293,4.7192,6.6681,1.4696,6.6757,6.99275,1.8347,2.9685,2.96765,1.3433,5.2505,5.59425,0.8787,1.0956,7.93243333333333,6.76163333333333,7.0676,7.58746666666667,2.90405,9.20035,3.136,4.0544,8.42135,1.0136,10.0323,1.3488,2.9405,5.3698,5.7083,7.49986666666667,7.1114,1.28115,3.4819,3.7201,4.94006666666667,2.01805,7.38995,5.17768,4.9656,5.95215,1.3906,1.0118,1.3222,4.10696666666667,6.558,6.26653333333333,4.87705,0.857,5.5563,1.2621,6.345,3.53015,5.6726,3.6226,6.5415,1.63275,11.6147,0.9512,8.1257,1.3736,3.13813333333333,1.0488,7.08795
3.49525,6.62956666666667,2.3183,9.61735,3.6663,4.9019,5.8106,4.82773333333333,1.24335,5.39146666666667,1.12605,5.671725,3.25755,9.56916666666667,5.94006666666667,9.77845,2.81183333333333,10.35245,2.8673,7.47635,8.71355,8.46515,1.0381,6.4472,4.56725,2.740375,1.02215,10.4688,5.30125,1.5574,3.4349,3.8986,9.7196,4.3732,2.7376,7.22476666666667,10.3955,8.26585,1.20015,8.31495,5.2116,2.87595,8.0224,4.2624,1.1982,1.89435,5.647,6.3321,6.50405,1.6365,1.5164,2.23495,7.8672,8.3222,8.5448,3.9724,6.95275,5.7202,11.2149,8.436,2.2911,1.3515,3.5966,8.48785,9.85,1.53925,3.4259,1.44115,7.2467,8.18885,8.31665,7.23835,7.0063,10.0035,6.419025,1.3815,2.642,5.9269,3.5072,8.85015,3.13505,4.0591,1.5772,8.1633,4.4416,1.5641,11.884,6.8927,3.028,6.0254,7.7685,7.1841,5.28765,4.72775,7.4147,7.7539,2.35995,1.74325,5.313625,6.295,5.7003,7.64175,1.241,5.67295,4.3796,5.012,5.86313333333333,1.5742,4.5417,7.7074,4.5283,6.36295,7.95285,9.6291,5.6806,8.4369,3.96875,3.80153333333333,7.2205,7.49435,5.62325,4.32435,4.66845,6.9581,5.7495,6.9824,3.48625,1.8726,7.6227,5.8162,2.4311,7.2402,1.46365,1.63215,10.0909333333333,5.5386,2.3685,4.36105,7.1066,2.7461,6.66473333333333,7.2883,2.2517,3.1698,2.3585,2.0223,5.3147,5.0107,1.5614,1.6713,8.11743333333333,6.72703333333333,6.91445,7.5085,2.46175,9.451775,3.45093333333333,2.403,8.46615,1.1822,10.3508,1.3633,3.2931,5.7113,5.726,7.74893333333333,7.1798,1.4741,3.26665,2.9139,5.27166666666667,1.39455,7.26735,5.12622,5.3603,5.76725,1.6182,1.188,1.4357,3.7255,7.5911,5.8414,4.5696,1.0892,6.0557,1.40175,6.7826,3.7319,5.5147,4.7562,6.4967,1.72565,11.6886,2.0994,8.29423333333333,1.5506,2.8345,1.304,7.57185
3.2221,6.62056666666667,2.1294,9.540425,4.7234,4.7041,5.78385,4.58013333333333,0.9182,5.3904,0.83425,6.2798,2.6338,9.59233333333333,5.9782,9.52645,2.9463,10.4787,3.8146,7.21505,8.7712,8.366,2.2662,6.4605,4.65825,2.963,0.8262,11.5282,5.2194,2.5795,1.7422,3.94005,9.5501,4.1356,2.5373,7.78756666666667,10.4657,8.3924,0.9144,8.69225,5.1673,3.01645,8.0918,4.38715,0.8649,2.8966,5.78605,6.287,6.53505,3.2917,1.33435,1.8116,7.95465,8.22095,8.3859,3.8784,7.201,5.1977,11.2684,8.528925,2.36275,2.0985,4.4652,8.2519,9.7269,1.5841,3.49535,1.6656,7.20065,8.126,8.29555,7.1614,7.5512,10.4535,6.46335,1.084,5.8327,6.0211,3.48685,8.8222,3.5425,3.6325,1.87655,9.3568,4.3426,2.8992,12.226,6.9628,3.3685,6.09475,8.4529,7.8361,5.41375,4.7695,7.4655,7.8252,1.5224,1.1579,5.73045,7.73095,5.69665,7.6253,0.979033333333333,5.78185,4.481,4.7559,5.90276666666667,1.6715,4.28935,7.673,5.8046,6.0811,7.96505,9.7816,6.09533333333333,8.5691,3.5066,3.983,7.2353,7.4485,5.2555,4.545375,4.57705,6.8235,6.0308,6.70695,4.33385,3.1039,7.53625,5.713275,3.9793,7.35165,3.4964,2.31575,10.0695666666667,5.9366,1.3596,4.53835,7.4492,2.4079,6.6555,7.542075,2.8759,3.4467,2.3831,2.82605,5.4667,5.1728,0.8231,0.9205,8.1303,6.63626666666667,6.7536,7.67406666666667,2.6101,9.42525,2.87693333333333,3.0661,8.20555,0.8509,10.1307,1.1744,3.3048,5.666,5.9211,7.834,6.8524,1.11495,2.98335,3.438,5.2864,1.7136,7.39255,5.27614,5.41,6.07905,1.2862,0.86,1.1124,3.56496666666667,7.9214,5.75093333333333,4.3364,0.8392,5.7385,1.06865,6.7496,3.20145,5.1477,5.1304,6.49035,1.6007,11.924,1.1915,8.32783333333333,1.867,3.36173333333333,0.9768,7.67025
4.54265,6.8532,2.0515,9.711175,3.46875,5.1514,5.61565,4.96673333333333,0.90225,4.68616666666667,0.8262,6.509675,3.3545,9.5259,5.8113,9.4549,2.6897,10.803,2.48625,5.08115,8.77115,8.5874,2.6978,6.5802,4.8905,2.99115,0.84005,11.8282,4.62325,0.8392,3.4203,4.84485,9.81663333333333,3.9269,2.0183,8.14036666666667,10.2927,8.5495,2.1527,8.6344,5.80775,3.3387,8.272,4.6412,0.8786,2.35605,5.8338,6.34895,6.4128,2.1753,1.0438,2.06515,8.1838,8.4443,8.6101,4.2498,6.9888,4.8473,11.23895,9.027425,3.1698,1.0857,4.3783,8.6196,9.6023,1.0283,3.6567,1.5167,6.0748,8.43105,8.19955,6.36045,7.6683,10.5167,6.10155,1.7684,6.9496,6.20195,4.1025,8.9634,3.11905,4.1827,1.7334,9.5112,4.3225,2.9537,12.6875,6.97995,2.4604,6.15425,8.9012,7.881,5.8639,4.6615,7.0004,8.064,1.5583,1.106,5.71895,8.2127,3.8093,7.31765,0.913666666666667,4.8306,4.8024,4.859,5.95116666666667,1.7022,4.56495,7.6716,6.7657,5.65245,8.2351,9.878,5.0369,8.3092,4.66175,3.65766666666667,7.0537,7.62215,4.9591,4.8453,5.39385,7.214,5.9868,6.8006,5.26595,2.9399,7.118,5.86515,3.5648,7.31865,1.85975,1.7838,10.3009666666667,5.5138,2.2147,4.8348,7.6037,2.1487,5.89136666666667,7.854425,3.5564,3.0399,2.58345,2.2747,5.9747,5.34965,0.8231,0.8656,8.2909,6.62516666666667,6.7323,7.84773333333333,2.71625,8.4119,2.74906666666667,3.4261,8.1438,0.857,10.1349,1.1485,3.1147,6.1419,5.6873,8.06023333333333,7.00015,1.5389,3.0948,3.4273,5.00453333333333,1.5205,7.40465,5.01316,5.0983,6.22215,1.073,0.891,1.0894,3.6793,7.8484,5.62416666666667,4.9632,0.7432,5.3735,1.61095,6.1932,3.50475,5.61025,4.836,6.19905,2.41645,12.1435,0.8293,8.64186666666667,1.6038,2.67523333333333,0.924,7.4155
4.1606,6.75036666666667,1.70725,9.6169,4.4731,5.2957,5.6202,4.99733333333333,0.8392,4.8394,0.78315,6.41805,3.0993,9.544,5.8981,9.5622,3.02466666666667,10.91095,2.4219,6.21695,8.8896,8.56185,2.6971,6.3982,5.34415,3.276725,0.79705,11.8363,5.0563,1.498,3.1178,4.5834,9.73826666666667,3.9814,2.6863,8.24473333333333,10.3955,8.45675,1.72115,8.74415,5.35055,2.9173,8.17595,5.1454,0.8501,2.5489,5.97155,6.2307,6.41,2.9718,1.50445,2.1879,8.2334,8.5701,8.3792,4.6919,7.1129,4.9264,11.19925,9.041,2.861,1.6703,4.4916,8.5785,9.747,0.91675,3.3653,0.79705,6.61695,8.55335,8.3613,6.8186,7.5775,10.6988,6.378,1.3206,7.3847,6.0983,3.6228,9.11285,2.9015,4.3313,1.0817,9.8022,4.19635,3.3859,12.7887,6.9911,2.98305,6.3895,8.7433,7.9635,5.72175,4.84315,7.192,8.0866,2.07035,0.90035,5.59345,8.35375,4.86515,7.49915,0.862733333333333,5.59915,4.99183333333333,4.7506,5.9223,1.79695,4.939,7.541,6.6803,5.94735,8.22635,9.946,5.4321,8.5454,4.30135,4.3235,7.0851,7.6375,5.19275,4.665725,5.17525,7.2686,6.15735,6.8839,4.67475,3.1579,7.08605,6.021275,3.92015,7.40625,1.7838,2.02605,10.1809666666667,5.35655,2.5044,4.95635,7.76505,2.3666,6.3142,7.884225,4.0856,2.9465,2.663,3.5105,5.8112,5.39615,0.7432,0.8392,8.23706666666667,6.7331,6.4696,7.86626666666667,2.86705,8.89205,3.06283333333333,3.8908,8.09015,0.8392,9.9963,1.326,3.5884,6.0431,5.4068,8.1243,6.63295,1.52025,3.81255,3.8378,5.1963,1.7435,7.33075,5.03844,5.4588,6.2657,0.8936,0.8509,1.5409,3.61676666666667,7.6968,5.80286666666667,4.5284,1.2782,5.4894,0.91735,6.4966,3.19425,5.63505,5.0371,6.28355,2.7718,12.1221,0.8404,8.57976666666667,0.8392,3.27566666666667,0.9049,7.68205
3.2642,6.76893333333333,2.1642,9.884775,3.68035,5.1257,6.01768333333333,4.3246,1.35925,5.00656666666667,1.09725,6.487625,2.42895,9.7807,6.12473333333333,9.79215,2.78023333333333,10.5573,2.6412,6.46005,8.92905,8.88705,1.1536,6.58485,4.28405,2.9943,1.10265,10.5894,5.4003,1.2954,2.9348,4.4327,10.0573,4.2437,1.5673,7.41893333333333,10.4453,8.51385,1.2684,8.65825,5.36325,2.91025,8.1569,4.06835,1.2885,1.44315,5.8552,6.3689,6.6789,1.6368,1.47645,2.18615,7.9892,8.4749,8.912,3.9288,6.8211,4.9785,11.38155,8.753775,2.3797,1.4093,3.3959,8.78075,9.6346,1.4558,2.98505,1.4983,7.068,8.41305,8.3905,6.6194,6.704,10.0116,6.247075,1.4839,2.2907,6.17385,3.602,8.9944,3.2399,3.95315,1.30755,7.5498,4.6329,1.3355,12.0127,6.79805,2.40375,6.34435,7.9781,7.3962,4.95815,5.0677,7.2837,8.08795,1.8498,1.6066,5.33025,5.69465,4.34515,7.627,1.3485,5.0291,4.45943333333333,4.8201,6.0165,1.5978,3.81565,7.8559,3.9292,6.14875,8.3881,10.1377,5.08483333333333,8.4247,3.61935,2.96173333333333,7.34925,7.7551,5.2245,4.518675,4.8194,7.2053,5.8831,7.0485,3.99515,2.1877,7.45985,6.0497,3.3278,7.47555,1.37315,1.8433,10.3141333333333,5.2928,2.1754,4.63635,7.10255,1.5336,6.37996666666667,7.448725,2.3755,2.95855,2.2297,1.11485,5.5547,4.8834,1.0526,2.2761,8.11333333333333,6.58256666666667,7.2872,7.73223333333333,2.4258,8.930575,2.9279,1.6133,8.55115,1.3729,10.2572,1.6156,3.2512,5.7978,5.3957,8.00556666666667,7.4267,1.48225,3.2383,2.8096,5.0595,1.7694,7.39335,5.15516,5.1527,6.016,1.6545,1.2842,1.6066,3.76256666666667,7.5741,5.89086666666667,4.61715,1.1034,5.7343,1.45215,6.1322,2.9849,5.55165,4.2297,6.5303,2.61095,12.1129,1.3676,8.5595,1.4504,2.8708,1.3539,7.52575
3.73475,6.70203333333333,2.1231,9.770625,3.80315,5.167,5.91376666666667,4.62836666666667,1.19785,5.278,0.96275,6.3977,3.24515,9.67586666666667,5.9566,9.5551,2.69103333333333,10.45415,2.88195,6.0897,8.85695,8.7687,0.9095,6.5714,4.5063,3.2075,0.94675,10.9417,5.0049,2.1938,2.8151,4.5681,9.9653,4.4792,1.3262,7.48683333333333,10.4322,8.32485,1.1016,8.68,5.48085,2.93435,8.1504,3.78495,1.0848,1.6741,5.8596,6.3926,6.69355,1.5403,1.4693,2.4589,8.03235,8.48355,8.8539,4.0876,6.7986,5.1945,11.22265,8.515975,3.014,1.1872,4.0504,8.8397,9.5288,1.19345,3.1538,1.6382,7.42405,8.34865,8.3533,6.72575,7.0018,10.1247,6.211625,1.3557,3.1417,6.22965,3.65495,8.8482,3.18125,4.2551,1.20005,7.8864,4.47495,1.1493,11.9651,6.95625,2.7183,6.0819,8.0749,7.304,5.54765,5.32175,7.12,8.1575,1.3384,1.85795,5.565075,6.5168,3.7005,7.51695,1.20006666666667,5.1792,4.56573333333333,4.8873,5.86026666666667,1.6978,4.57405,7.7748,4.475,6.0601,8.14655,9.9317,5.40103333333333,8.5692,3.5663,3.56553333333333,7.4442,7.54175,5.5484,4.61505,5.01245,7.0831,5.95745,6.9535,4.18005,2.6844,7.6986,5.980425,3.641,7.4285,1.88625,1.80215,10.1803,5.52585,1.9126,4.62595,7.1099,1.5858,6.4669,7.37865,2.6048,3.13355,2.0355,1.16175,5.8743,4.95045,0.9206,1.2062,8.21856666666667,6.77796666666667,7.35885,7.6346,3.31655,8.531075,3.23623333333333,1.9127,8.40685,1.0038,10.2597,1.5624,2.5733,5.7992,5.6872,7.9093,7.2558,1.99775,3.34155,2.6544,5.13756666666667,1.11065,7.3814,5.19436,5.3991,6.1302,1.5407,1.0723,1.4009,3.95856666666667,7.7249,5.87526666666667,4.7635,1.0077,6.0107,1.31385,6.1647,3.21105,5.6621,4.3655,6.60155,2.854,12.0785,1.1757,8.3631,1.3315,2.93776666666667,1.2714,7.4442
3.5709,6.94713333333333,2.0735,9.878775,4.20535,5.6897,6.08441666666667,4.57043333333333,1.6589,5.14063333333333,0.96755,6.3895,2.88905,9.95386666666667,6.06696666666667,10.1167,2.85863333333333,10.81045,2.12335,7.04015,9.24055,8.9285,2.2563,6.5675,5.10415,3.43135,1.06845,11.7857,5.2806,1.5769,2.9763,3.84345,9.89993333333333,4.0494,2.0462,8.1568,10.7767,8.81205,1.2945,9.0797,5.5137,2.85735,8.3926,4.7522,1.1206,1.8532,6.1426,6.7448,7.16375,1.9407,1.18005,2.2562,8.36805,8.7623,8.7731,4.6219,7.19075,4.7834,11.90495,9.11805,2.84915,1.3349,4.31,8.573,10.2086,1.2801,3.18205,1.4248,7.55725,8.6592,8.6078,7.43805,7.3495,11.222,6.641975,0.9831,7.1773,6.362575,3.69765,9.5075,3.0543,4.08145,1.6639,9.5014,4.39605,1.9815,12.6617,7.0973,2.92235,6.55865,8.6077,8.0819,5.39995,5.6484,7.5961,8.34165,1.5875,1.109,5.6079,8.4002,5.52435,7.76545,1.08216666666667,6.40755,4.9205,4.5979,6.18646666666667,0.99785,4.4957,7.8164,5.747,6.3276,8.5131,10.2651,5.85673333333333,8.921,3.9361,3.58846666666667,7.39145,7.96955,5.4701,4.4068,4.5937,7.0238,6.2649,7.2328,4.22625,2.2053,7.585,6.3073,3.0055,7.6831,1.48525,1.7769,10.4703666666667,5.13185,1.3504,4.7282,7.56385,2.2653,7.31543333333333,7.8761,3.3596,3.06195,2.3204,2.2021,5.9046,5.4694,0.9937,1.0885,8.2707,6.9657,7.6066,7.9122,2.7415,10.03115,2.8563,3.299,8.4178,1.0764,10.6174,1.0353,2.1624,6.3508,5.3771,8.0974,7.12205,0.99785,3.0362,3.3714,5.5168,1.7683,7.4003,5.0953,5.0121,6.3163,1.0792,1.2147,1.9032,4.0593,7.5135,5.97213333333333,4.1114,1.4255,6.00605,1.45455,6.7962,3.2372,6.1462,4.1954,6.9738,1.6587,12.6144,1.9959,8.60956666666667,1.6343,3.69153333333333,1.0047,7.983
3.42685,7.26593333333333,1.96225,10.3215,3.9752,6.097,6.3893,4.5039,1.3781,5.0204,1.12225,6.58355,2.7069,9.95173333333333,6.22233333333333,9.9902,2.7931,10.9082,2.55005,5.3016,9.37135,9.4418,1.3123,6.9477,4.77715,3.166725,1.2053,10.9693,5.07315,1.0193,3.0554,4.42865,10.2157,4.3183,1.5228,7.95936666666667,10.6841,8.7961,1.28865,8.9205,5.77135,3.3857,8.377,4.3077,1.337,1.5895,6.1297,6.80215,7.0561,1.751,1.3592,2.5397,8.4413,8.79755,9.2366,4.7922,7.18375,5.0703,12.0506,9.32845,2.1412,1.5435,3.9313,8.9853,9.954,1.5477,3.13405,1.20005,6.73105,8.95575,8.45695,7.22805,6.9374,10.7638,6.3221,1.2986,3.667,6.4626,3.4792,9.5533,2.851,3.9611,1.21575,8.2135,4.25905,1.1508,12.4682,7.2824,2.4672,6.6043,8.4834,7.7691,5.27035,5.54105,7.2512,8.7011,1.9401,1.3207,5.59075,6.82735,3.86815,7.655,1.25583333333333,5.55875,5.0849,4.5283,6.36933333333333,1.1846,4.0578,8.1676,4.1425,6.21195,8.78105,9.6728,5.23516666666667,8.8162,4.05915,3.17276666666667,7.48275,7.9131,4.68125,4.86535,4.75865,7.6028,6.0147,7.2395,4.6135,2.9069,7.4698,6.4156,3.2622,7.53085,1.3499,1.2773,10.7496666666667,5.12375,1.3082,4.3553,7.6701,1.9852,6.39573333333333,7.82735,2.5453,3.03015,2.0843,1.9872,6.4209,5.2356,1.1332,1.6185,8.4693,6.85516666666667,8.0429,8.07713333333333,2.98865,8.362,2.6118,1.8751,8.67005,1.24,11.0155,1.2467,3.5565,6.7026,5.2688,8.28843333333333,7.6162,1.1655,3.32985,1.2106,5.28746666666667,1.51145,7.43005,5.36598,4.7048,5.95885,1.2442,1.3779,1.4279,4.12346666666667,7.7316,5.9668,4.3649,1.0621,6.0974,1.4349,6.4945,2.88955,6.0851,3.9367,6.6263,1.78555,12.3474,1.5468,8.861,1.5697,2.85183333333333,1.2038,8.15925
3.8518,6.8192,2.0261,9.808525,3.69,5.1602,5.87756666666667,4.6581,2.75345,5.31566666666667,0.92775,6.279175,2.5333,9.63146666666667,5.97816666666667,9.6748,3.01056666666667,10.682,2.7453,5.5605,8.7694,8.5532,0.8712,6.6474,4.6011,2.86675,1.19815,11.2629,5.1881,1.0587,3.6388,4.7005,9.8128,4.3593,2.4342,7.94273333333333,10.5791,8.5365,1.1809,8.6741,5.4707,2.98615,8.1007,4.6948,0.9821,1.41305,5.6199,6.43185,6.60395,2.2991,1.22635,2.19415,8.12145,8.45035,8.6175,4.532,7.12285,4.5761,11.26465,8.969775,2.5574,1.1181,4.0782,8.5513,9.8501,2.3343,2.76965,1.3546,6.24905,8.4749,8.3527,6.69285,7.4081,10.6068,6.383575,1.1685,5.454,6.02985,3.8817,9.0259,3.14315,4.17255,1.15035,9.2028,4.43445,3.5241,12.5637,7.0135,2.5684,6.2565,8.6911,7.7768,4.76725,4.97765,7.3716,8.09875,2.0398,1.24695,5.689825,7.8138,4.25875,7.54745,1.08643333333333,5.0691,4.67596666666667,4.9277,6.0867,1.1991,4.3899,7.6298,5.9119,6.2694,8.18755,9.7797,5.3913,8.4629,3.8772,3.5117,7.11495,7.69505,4.99235,4.521125,5.07055,7.3935,6.05165,7.14745,4.3194,3.0563,7.26625,5.7922,3.4027,7.23155,1.32215,1.90455,10.2323,5.5893,1.2582,4.65875,7.56625,1.2195,6.5161,7.684175,3.4468,3.14815,2.389,1.9902,5.8761,4.9567,0.8873,1.06,8.15093333333333,6.72433333333333,6.89325,7.76186666666667,2.8634,8.90025,2.8751,2.073,8.2621,1.011,10.4438,1.3927,3.5446,6.2045,5.7451,8.11253333333333,6.9099,1.2201,3.22655,2.7361,5.1333,1.215,7.3674,4.9181,5.4124,5.88505,1.34,0.9804,1.2548,3.8867,8.1839,5.71213333333333,4.6125,1.2637,5.48335,2.3387,6.3902,2.96395,5.4656,4.6162,6.4567,1.9948,11.7882,0.9941,8.65943333333333,1.3588,3.24023333333333,1.0363,7.3032
